lender_cert,lender_name,borrower_cert,borrower_name,lending_amount,relationship_type,start_date,is_synthetic
23647,TIB National Association,16216,The Farmers & Merchants Bank,98009.65304470071,interbank_loan,2023-02-23 17:04:10.507686,True
23647,TIB National Association,57269,"Signature Bank, National Association",45344.01642150865,interbank_loan,2024-07-25 17:04:10.507715,True
23647,TIB National Association,1068,Cass Commercial Bank,24142.083951040888,interbank_loan,2025-02-01 17:04:10.507744,True
23647,TIB National Association,9437,First State Bank,25666.65856646469,interbank_loan,2025-07-13 17:04:10.507772,True
23647,TIB National Association,34717,"Town Bank, National Association",276107.61915231455,interbank_loan,2025-02-05 17:04:10.507801,True
30401,Penn Community Bank,686,Journey Bank,140847.9654983282,interbank_loan,2025-06-07 17:04:10.507888,True
30401,Penn Community Bank,5033,The Dart Bank,60231.178225081516,interbank_loan,2023-12-02 17:04:10.507917,True
30401,Penn Community Bank,25103,City Bank,182192.47384975338,interbank_loan,2025-05-17 17:04:10.507946,True
30401,Penn Community Bank,57873,Commonwealth Business Bank,86047.55377215873,interbank_loan,2024-07-21 17:04:10.507974,True
19600,"Academy Bank, National Association",11492,InBank,62519.720167338724,interbank_loan,2025-09-22 17:04:10.508061,True
19600,"Academy Bank, National Association",13055,Citizens Bank,23231.71841428635,interbank_loan,2023-03-24 17:04:10.508090,True
19600,"Academy Bank, National Association",30895,"Fidelity Bank, National Association",181798.8897863487,interbank_loan,2024-03-23 17:04:10.508118,True
19600,"Academy Bank, National Association",28778,Somerset Regal Bank,107191.56722548514,interbank_loan,2025-01-19 17:04:10.508146,True
23622,Bristol County Savings Bank,15091,Lake Ridge Bank,82332.8374175573,interbank_loan,2022-11-19 17:04:10.508232,True
23622,Bristol County Savings Bank,59113,"Grasshopper Bank, N.A.",113022.56297712385,interbank_loan,2022-11-25 17:04:10.508260,True
23622,Bristol County Savings Bank,57607,First Western Trust Bank,85874.4324863844,interbank_loan,2024-03-01 17:04:10.508289,True
23622,Bristol County Savings Bank,28453,Timberland Bank,65721.76586905039,interbank_loan,2023-08-27 17:04:10.508317,True
23622,Bristol County Savings Bank,22918,The First Bank and Trust Company,152243.5432387036,interbank_loan,2024-04-22 17:04:10.508345,True
1291,Farmers Bank & Trust Company,29523,Peoples Bank,107799.90833500808,interbank_loan,2025-08-05 17:04:10.508433,True
1291,Farmers Bank & Trust Company,90211,Hingham Institution for Savings,124268.76090910906,interbank_loan,2025-08-05 17:04:10.508462,True
1291,Farmers Bank & Trust Company,57415,"Forcht Bank, National Association",55832.13556099318,interbank_loan,2024-02-26 17:04:10.508490,True
1291,Farmers Bank & Trust Company,58513,The Bank of Princeton,199684.47100958417,interbank_loan,2023-02-05 17:04:10.508519,True
1291,Farmers Bank & Trust Company,14065,Pinnacle Bank,170735.0369004566,interbank_loan,2025-06-01 17:04:10.508548,True
34073,"Libertyville Bank & Trust Company, National Association",13055,Citizens Bank,90778.80740926991,interbank_loan,2023-06-29 17:04:10.508634,True
34073,"Libertyville Bank & Trust Company, National Association",35014,nbkc Bank,51269.13677245975,interbank_loan,2023-09-25 17:04:10.508664,True
34073,"Libertyville Bank & Trust Company, National Association",958,United Bank of Iowa,180684.75765959275,interbank_loan,2025-02-26 17:04:10.508693,True
58115,Oakstar Bank,18199,Newtown Savings Bank,37804.421092667755,interbank_loan,2023-10-10 17:04:10.508779,True
58115,Oakstar Bank,4062,"The First National Bank and Trust Co., Chickasha, Oklahoma",82567.35727923016,interbank_loan,2023-10-06 17:04:10.508810,True
58115,Oakstar Bank,25258,"Intercredit Bank, National Association",85038.48149840624,interbank_loan,2023-03-25 17:04:10.508838,True
1058,Midwest BankCentre,11522,Liberty National Bank,56240.567205324965,interbank_loan,2024-10-07 17:04:10.508923,True
1058,Midwest BankCentre,287,Community Financial Services Bank,113216.31586510222,interbank_loan,2024-07-03 17:04:10.508952,True
1058,Midwest BankCentre,18229,Northwest Community Bank,59146.31182980234,interbank_loan,2024-12-14 17:04:10.508980,True
1058,Midwest BankCentre,4697,The First National Bank of Hutchinson,76957.32286615869,interbank_loan,2024-12-25 17:04:10.509008,True
90196,BayCoast Bank,3869,Anstaff Bank,87769.74359627737,interbank_loan,2024-11-06 17:04:10.509093,True
90196,BayCoast Bank,57097,Northstar Bank,11547.782376302663,interbank_loan,2025-09-08 17:04:10.509122,True
90196,BayCoast Bank,15797,Broadway National Bank,330788.8942952864,interbank_loan,2025-01-01 17:04:10.509152,True
18129,BankNewport,90282,Cornerstone Bank,76386.56940796718,interbank_loan,2022-12-13 17:04:10.509239,True
18129,BankNewport,5544,The City National Bank of Sulphur Springs,105304.18574030387,interbank_loan,2023-07-27 17:04:10.509268,True
18129,BankNewport,7714,QNB Bank,152083.6631531864,interbank_loan,2022-12-19 17:04:10.509296,True
7593,First Citizens Community Bank,1060,Wood & Huston Bank,63810.987785395206,interbank_loan,2023-06-13 17:04:10.509384,True
7593,First Citizens Community Bank,90208,Pentucket  Bank,80868.00540413334,interbank_loan,2025-01-12 17:04:10.509412,True
7593,First Citizens Community Bank,34998,First IC Bank,51445.12932224021,interbank_loan,2025-08-14 17:04:10.509441,True
26484,"North Shore Bank, a Co-operative Bank",28788,Sturdy Savings Bank,78353.17781968531,interbank_loan,2025-01-07 17:04:10.509527,True
26484,"North Shore Bank, a Co-operative Bank",90303,South Shore Bank,195483.23182160678,interbank_loan,2023-07-11 17:04:10.509557,True
26484,"North Shore Bank, a Co-operative Bank",18402,Blackhawk Bank & Trust,57985.55014547021,interbank_loan,2023-11-09 17:04:10.509586,True
19220,ANB Bank,57497,Pathfinder Bank,149352.69445298356,interbank_loan,2024-04-01 17:04:10.509670,True
90215,Avidia Bank,18429,Morton Community Bank,137303.7454126306,interbank_loan,2024-07-10 17:04:10.509755,True
32647,Northwest Bank,22257,Colony Bank,159997.8883338944,interbank_loan,2024-01-26 17:04:10.509839,True
29488,First Federal Savings and Loan Association of Lakewood,3210,The Moody National Bank,149792.89853585014,interbank_loan,2025-07-04 17:04:10.509925,True
29488,First Federal Savings and Loan Association of Lakewood,27619,Piedmont Federal Savings Bank,71795.10181348544,interbank_loan,2024-10-02 17:04:10.509954,True
29488,First Federal Savings and Loan Association of Lakewood,12484,First Oklahoma Bank,40305.01556378278,interbank_loan,2024-01-31 17:04:10.509983,True
29488,First Federal Savings and Loan Association of Lakewood,253,Luana Savings Bank,89993.76844326808,interbank_loan,2024-02-23 17:04:10.510011,True
29488,First Federal Savings and Loan Association of Lakewood,14017,Middletown Valley Bank,80081.64968795715,interbank_loan,2025-06-15 17:04:10.510039,True
29488,First Federal Savings and Loan Association of Lakewood,30470,Manasquan Bank,304806.0611164074,interbank_loan,2025-01-18 17:04:10.510067,True
29488,First Federal Savings and Loan Association of Lakewood,59177,"Square Financial Services, Inc.",41147.92669991195,interbank_loan,2025-02-06 17:04:10.510098,True
23473,First Fidelity Bank,2832,First Bank of Alabama,97058.78696276459,interbank_loan,2022-12-10 17:04:10.510183,True
90290,UniBank for Savings,1978,The Yellowstone Bank,36406.82280385613,interbank_loan,2025-05-20 17:04:10.510269,True
90290,UniBank for Savings,16604,Bank Independent,68087.57991405457,interbank_loan,2023-10-27 17:04:10.510299,True
90290,UniBank for Savings,57716,United Business Bank,99309.63802698454,interbank_loan,2024-07-29 17:04:10.510327,True
90290,UniBank for Savings,6917,First Bank,76758.88760889524,interbank_loan,2023-02-09 17:04:10.510356,True
29708,"North American Savings Bank, F.S.B.",90235,Main Street Bank,99728.63889022158,interbank_loan,2023-08-18 17:04:10.510442,True
29708,"North American Savings Bank, F.S.B.",58310,US Metro Bank,27876.505893642043,interbank_loan,2024-05-06 17:04:10.510471,True
29708,"North American Savings Bank, F.S.B.",28778,Somerset Regal Bank,53537.684897599225,interbank_loan,2025-02-02 17:04:10.510499,True
29708,"North American Savings Bank, F.S.B.",34533,First Community Bank,320758.34496684984,interbank_loan,2024-11-09 17:04:10.510527,True
29708,"North American Savings Bank, F.S.B.",58181,Metro City Bank,346822.79238969315,interbank_loan,2025-05-18 17:04:10.510555,True
16958,Minnwest Bank,34011,"Village Bank and Trust, National Association",136279.7133162273,interbank_loan,2025-05-09 17:04:10.510641,True
16958,Minnwest Bank,6423,Amboy Bank,79657.36931786044,interbank_loan,2023-02-14 17:04:10.510670,True
33503,Unity Bank,34363,Core Bank,23738.999979928205,interbank_loan,2025-03-24 17:04:10.510755,True
18013,Mascoma Bank,30076,"Spencer Savings Bank, SLA",265266.3107911986,interbank_loan,2025-02-07 17:04:10.510840,True
18013,Mascoma Bank,17438,First National Bank of America,75050.95340651087,interbank_loan,2025-05-31 17:04:10.510870,True
17764,Centreville Bank,6861,SKYLINE NATIONAL BANK,30443.112303460162,interbank_loan,2024-02-25 17:04:10.510955,True
17764,Centreville Bank,20818,Citizens Tri-County Bank,132275.76332039354,interbank_loan,2024-06-16 17:04:10.510984,True
10044,National Exchange Bank and Trust,13868,First State Bank Nebraska,38038.891860445605,interbank_loan,2023-06-27 17:04:10.511071,True
10044,National Exchange Bank and Trust,12969,The Union Bank Company,78564.30236675763,interbank_loan,2025-04-13 17:04:10.511100,True
10044,National Exchange Bank and Trust,58255,River Bank & Trust,226619.5036153126,interbank_loan,2024-11-12 17:04:10.511128,True
26906,Texas Regional Bank,17751,Androscoggin Savings Bank,91250.46269439031,interbank_loan,2024-06-30 17:04:10.511212,True
14863,LINKBANK,2315,Armstrong Bank,228873.3732070634,interbank_loan,2023-11-19 17:04:10.511296,True
24387,"Industrial and Commercial Bank of China USA, National Association",13868,First State Bank Nebraska,83564.32890001731,interbank_loan,2024-02-09 17:04:10.511380,True
24387,"Industrial and Commercial Bank of China USA, National Association",21714,Premier Bank,32262.28586561607,interbank_loan,2024-08-14 17:04:10.511409,True
24387,"Industrial and Commercial Bank of China USA, National Association",16160,Waukesha State Bank,37300.323178824365,interbank_loan,2022-12-23 17:04:10.511437,True
24387,"Industrial and Commercial Bank of China USA, National Association",19371,Relyance Bank,20661.572240268808,interbank_loan,2024-12-31 17:04:10.511465,True
24387,"Industrial and Commercial Bank of China USA, National Association",22134,Cache Valley Bank,34950.596426051925,interbank_loan,2022-11-27 17:04:10.511493,True
33860,The National Bank of Indianapolis,6605,The Merchants National Bank,36592.73403373788,interbank_loan,2025-09-21 17:04:10.511577,True
34656,American First National Bank,57710,Greene County Commercial Bank,44638.11455889628,interbank_loan,2023-07-18 17:04:10.511662,True
34656,American First National Bank,17478,FirsTier Bank,101103.32765090509,interbank_loan,2025-05-14 17:04:10.511690,True
34656,American First National Bank,8879,Community Bank of Mississippi,115017.76576674754,interbank_loan,2025-03-11 17:04:10.511719,True
34656,American First National Bank,5749,Foresight Bank,122031.6977111679,interbank_loan,2024-08-14 17:04:10.511747,True
597,Chemung Canal Trust Company,17658,Norway Savings Bank,165294.7734230545,interbank_loan,2024-07-03 17:04:10.511831,True
597,Chemung Canal Trust Company,21714,Premier Bank,57266.380060987045,interbank_loan,2022-12-21 17:04:10.511859,True
15953,Guaranty Bank and Trust Company,8774,The Cecilian Bank,154449.11431069963,interbank_loan,2023-03-20 17:04:10.511943,True
15953,Guaranty Bank and Trust Company,90188,Bankesb,64873.97235786817,interbank_loan,2025-05-29 17:04:10.511971,True
7900,"NEXTIER BANK, NATIONAL ASSOCIATION",17743,Saco & Biddeford Savings Institution,62401.87266070672,interbank_loan,2024-03-23 17:04:10.512056,True
7900,"NEXTIER BANK, NATIONAL ASSOCIATION",34415,First Command Bank,40964.8555478177,interbank_loan,2024-09-13 17:04:10.512084,True
15310,"CB&S Bank, Inc.",34598,Mercantile Bank,510700.9720550961,interbank_loan,2024-09-21 17:04:10.512167,True
16470,Jefferson Bank,90259,North Easton Savings Bank,44157.369979314964,interbank_loan,2025-06-08 17:04:10.512251,True
16470,Jefferson Bank,57701,"Beverly Bank & Trust Company, National Association",147519.3680323221,interbank_loan,2023-11-24 17:04:10.512281,True
16470,Jefferson Bank,686,Journey Bank,153035.07021596257,interbank_loan,2023-05-20 17:04:10.512309,True
16470,Jefferson Bank,15752,First State Bank,112439.96899513568,interbank_loan,2025-06-04 17:04:10.512337,True
58309,American Momentum Bank,1209,"Commercial Bank of Texas, National Association",125850.96878248322,interbank_loan,2024-12-05 17:04:10.512421,True
58309,American Momentum Bank,9963,F&M Bank,63484.90146791256,interbank_loan,2022-12-02 17:04:10.512449,True
58309,American Momentum Bank,29961,First Savings Bank,49116.82721557226,interbank_loan,2023-01-10 17:04:10.512477,True
58309,American Momentum Bank,16250,Marquette Bank,37375.62234883942,interbank_loan,2023-02-11 17:04:10.512504,True
58309,American Momentum Bank,58864,Coastal Carolina National Bank,31869.712827386076,interbank_loan,2024-03-27 17:04:10.512532,True
5496,Cornerstone Bank,20130,BankFirst,62002.909325271416,interbank_loan,2024-08-20 17:04:10.512618,True
5496,Cornerstone Bank,292,The Monticello Banking Company,60505.4738769269,interbank_loan,2025-07-05 17:04:10.512646,True
18198,Ion Bank,58722,Meadows Bank,47362.17698459428,interbank_loan,2024-12-15 17:04:10.512732,True
18198,Ion Bank,7848,Community Bank,23081.957196147694,interbank_loan,2023-12-09 17:04:10.512760,True
18198,Ion Bank,6271,Community National Bank,69758.11162829078,interbank_loan,2023-07-05 17:04:10.512788,True
18198,Ion Bank,5749,Foresight Bank,104326.29032547251,interbank_loan,2025-04-11 17:04:10.512816,True
16604,Bank Independent,15809,Security State Bank & Trust,190491.80567446494,interbank_loan,2024-12-17 17:04:10.512902,True
16604,Bank Independent,1545,"First National Bank, Ames, Iowa",102754.98230480126,interbank_loan,2024-04-28 17:04:10.512929,True
16604,Bank Independent,34120,Bank of Ann Arbor,214904.37464658625,interbank_loan,2024-10-01 17:04:10.512957,True
16604,Bank Independent,90297,Webster Five Cents Savings Bank,30216.65962354405,interbank_loan,2025-04-14 17:04:10.512985,True
16604,Bank Independent,17115,Partners Bank of New England,98196.88719772756,interbank_loan,2024-04-02 17:04:10.513013,True
16604,Bank Independent,8018,Grove Bank & Trust,106649.59160907037,interbank_loan,2024-09-29 17:04:10.513041,True
27074,State Bank of Texas,172,United Bank,75238.68930146386,interbank_loan,2023-06-30 17:04:10.513127,True
27074,State Bank of Texas,90208,Pentucket  Bank,68156.54517753472,interbank_loan,2023-08-08 17:04:10.513156,True
8866,"Merchants Bank, National Association",16501,"First Bankers Trust Company, National Association",33015.37222856437,interbank_loan,2024-03-19 17:04:10.513241,True
8866,"Merchants Bank, National Association",22373,American National Bank & Trust,201983.03729641126,interbank_loan,2023-04-14 17:04:10.513270,True
1528,Southern Bancorp Bank,20161,Citizens Bank of Las Cruces,97113.10660990264,interbank_loan,2024-05-27 17:04:10.513355,True
1528,Southern Bancorp Bank,10619,Hawthorn Bank,181249.83347743723,interbank_loan,2023-11-05 17:04:10.513384,True
1528,Southern Bancorp Bank,8728,Arvest Bank,1743776.7350543474,interbank_loan,2025-08-23 17:04:10.513414,True
1528,Southern Bancorp Bank,5749,Foresight Bank,22246.22338903837,interbank_loan,2023-08-08 17:04:10.513442,True
1528,Southern Bancorp Bank,24920,Woori America Bank,62737.613746845724,interbank_loan,2023-02-26 17:04:10.513470,True
17741,Maine Community Bank,58,United Bank,80195.20466774043,interbank_loan,2024-11-13 17:04:10.513556,True
17741,Maine Community Bank,14073,County National Bank,37192.81794761511,interbank_loan,2024-01-31 17:04:10.513585,True
17741,Maine Community Bank,19788,Peoples Bank,74535.49269003519,interbank_loan,2022-12-14 17:04:10.513613,True
8870,BankFirst Financial Services,90140,Adams Community Bank,49618.36539420217,interbank_loan,2024-08-17 17:04:10.513700,True
8870,BankFirst Financial Services,90259,North Easton Savings Bank,23590.62511059885,interbank_loan,2023-06-08 17:04:10.513728,True
8870,BankFirst Financial Services,19850,West Gate Bank,48470.435119635426,interbank_loan,2023-06-11 17:04:10.513756,True
58316,"Investar Bank, National Association",30879,"Provident Savings Bank, F.S.B.",49872.485127363536,interbank_loan,2023-12-24 17:04:10.513842,True
58316,"Investar Bank, National Association",16032,Rhinebeck Bank,86556.75657822663,interbank_loan,2023-08-13 17:04:10.513870,True
58316,"Investar Bank, National Association",23472,"The Bank of New York Mellon Trust Company, National Association",43484.58852004052,interbank_loan,2023-05-30 17:04:10.513898,True
6423,Amboy Bank,18258,Thomaston Savings Bank,167914.77808024467,interbank_loan,2025-02-05 17:04:10.513982,True
57369,U. S. Century Bank,34363,Core Bank,103630.11919009584,interbank_loan,2023-08-19 17:04:10.514067,True
57369,U. S. Century Bank,57742,MainStreet Bank,190226.9265136419,interbank_loan,2024-11-09 17:04:10.514095,True
29683,Home Federal Bank of Tennessee,11670,Central Bank Illinois,84007.5098110505,interbank_loan,2025-03-01 17:04:10.514180,True
29683,Home Federal Bank of Tennessee,5749,Foresight Bank,32666.581144750548,interbank_loan,2023-11-12 17:04:10.514209,True
29683,Home Federal Bank of Tennessee,3182,MapleMark Bank,15334.168877791055,interbank_loan,2024-07-19 17:04:10.514237,True
29683,Home Federal Bank of Tennessee,30052,Blue Foundry Bank,116688.10796749395,interbank_loan,2023-01-10 17:04:10.514266,True
29683,Home Federal Bank of Tennessee,15572,First National Bank of Pulaski,58612.26537967057,interbank_loan,2024-11-19 17:04:10.514294,True
90300,Westfield Bank,20989,Independence Bank,38835.74210468135,interbank_loan,2024-01-25 17:04:10.514384,True
90300,Westfield Bank,57825,Truxton Trust Company,75706.2398187607,interbank_loan,2024-02-21 17:04:10.514412,True
57997,Bryant Bank,33646,The Bank of East Asia Ltd.,332734.5282171811,interbank_loan,2025-04-23 17:04:10.514496,True
57997,Bryant Bank,1678,Plains Commerce Bank,112120.26887495251,interbank_loan,2024-01-09 17:04:10.514525,True
57997,Bryant Bank,10618,BTC Bank,113572.71346394789,interbank_loan,2024-03-14 17:04:10.514553,True
57997,Bryant Bank,2232,Pinnacle Bank - Wyoming,118814.23696021641,interbank_loan,2025-06-02 17:04:10.514581,True
57997,Bryant Bank,13055,Citizens Bank,24726.859993590435,interbank_loan,2023-05-18 17:04:10.514609,True
57997,Bryant Bank,8728,Arvest Bank,1008904.7901011173,interbank_loan,2023-02-16 17:04:10.514637,True
11868,The Fidelity Deposit and Discount Bank,1978,The Yellowstone Bank,30382.05648165336,interbank_loan,2025-03-08 17:04:10.514722,True
11868,The Fidelity Deposit and Discount Bank,5749,Foresight Bank,87087.03579093989,interbank_loan,2025-06-20 17:04:10.514750,True
19573,Lakeside Bank,4147,Bank 7,102740.11446306988,interbank_loan,2025-02-09 17:04:10.514836,True
19573,Lakeside Bank,12627,Bank of Washington,46880.54957571437,interbank_loan,2025-02-01 17:04:10.514865,True
19573,Lakeside Bank,17910,Morris Bank,69259.3111620026,interbank_loan,2023-06-16 17:04:10.514894,True
22957,West Texas National Bank,1552,CBI Bank & Trust,70355.07299452383,interbank_loan,2025-09-29 17:04:10.514978,True
20231,Pinnacle Bank,34319,Southwestern National Bank,56741.71291357274,interbank_loan,2023-01-04 17:04:10.515063,True
20231,Pinnacle Bank,27074,State Bank of Texas,214968.32305032242,interbank_loan,2023-04-05 17:04:10.515092,True
20231,Pinnacle Bank,20241,"American Bank, National Association",105563.57332374906,interbank_loan,2024-03-18 17:04:10.515120,True
20231,Pinnacle Bank,35412,American Community Bank & Trust,104003.52322201549,interbank_loan,2025-07-23 17:04:10.515148,True
20231,Pinnacle Bank,28530,Forward Bank,18249.945356220716,interbank_loan,2025-04-09 17:04:10.515176,True
20884,Bank of Guam,16265,Peoples Bank,103010.75137877907,interbank_loan,2025-07-15 17:04:10.515261,True
20884,Bank of Guam,58783,Oakworth Capital Bank,80682.5162170115,interbank_loan,2022-11-23 17:04:10.515290,True
20884,Bank of Guam,18198,Ion Bank,211405.4472514418,interbank_loan,2023-01-20 17:04:10.515318,True
25093,Habib American Bank,57095,Dogwood State Bank,232743.89864013385,interbank_loan,2023-07-22 17:04:10.515403,True
25093,Habib American Bank,35014,nbkc Bank,30839.11418432274,interbank_loan,2023-08-27 17:04:10.515431,True
57244,Cedar Rapids Bank and Trust Company,19608,The Park Bank,28612.333038027646,interbank_loan,2023-09-09 17:04:10.515516,True
10363,Citizens and Farmers Bank,1213,"Cornerstone Capital Bank, SSB",123278.81387133899,interbank_loan,2023-10-04 17:04:10.515602,True
10363,Citizens and Farmers Bank,34211,Platte Valley Bank,44437.973652107714,interbank_loan,2024-04-08 17:04:10.515630,True
10363,Citizens and Farmers Bank,30052,Blue Foundry Bank,121401.89671877243,interbank_loan,2025-08-08 17:04:10.515658,True
57591,West Coast Community Bank,90227,The Lowell Five Cent Savings Bank,136357.90343204787,interbank_loan,2023-02-27 17:04:10.515744,True
33867,Quad City Bank and Trust Company,26223,"Golden Bank, National Association",84932.01132050865,interbank_loan,2023-04-13 17:04:10.515831,True
33867,Quad City Bank and Trust Company,18213,Fairfield County Bank,182820.84761966846,interbank_loan,2023-08-14 17:04:10.515860,True
33867,Quad City Bank and Trust Company,58629,Stellar Bank,423277.626948303,interbank_loan,2023-01-06 17:04:10.515888,True
19333,Republic Bank of Chicago,25258,"Intercredit Bank, National Association",76780.45552568638,interbank_loan,2024-12-10 17:04:10.515973,True
19333,Republic Bank of Chicago,26876,Safra National Bank of New York,368138.5198776326,interbank_loan,2024-08-22 17:04:10.516002,True
19333,Republic Bank of Chicago,17985,First Hawaiian Bank,1970336.9267698803,interbank_loan,2025-08-17 17:04:10.516031,True
19333,Republic Bank of Chicago,4382,"First Financial Bank, National Association",409150.8577808481,interbank_loan,2023-10-22 17:04:10.516059,True
18012,Bank of New Hampshire,57510,Avidbank,218180.99060807197,interbank_loan,2025-04-09 17:04:10.516146,True
18012,Bank of New Hampshire,4147,Bank 7,72520.59709135891,interbank_loan,2023-05-07 17:04:10.516175,True
18012,Bank of New Hampshire,58060,First General Bank,60289.180088892244,interbank_loan,2024-04-26 17:04:10.516204,True
18012,Bank of New Hampshire,24563,Texas Community Bank,193850.54554088353,interbank_loan,2023-09-15 17:04:10.516231,True
18012,Bank of New Hampshire,27872,Pioneer Bank,23109.8663911735,interbank_loan,2025-06-21 17:04:10.516260,True
19899,KS StateBank,57614,Forbright Bank,326376.26909223676,interbank_loan,2024-08-06 17:04:10.516347,True
19899,KS StateBank,17960,Merrimack County Savings Bank,84347.21107898188,interbank_loan,2024-01-06 17:04:10.516376,True
19899,KS StateBank,33119,"Heritage Bank, Inc.",23667.606881302734,interbank_loan,2023-09-14 17:04:10.516404,True
19899,KS StateBank,25620,"Credit One Bank, National Association",118954.75622678878,interbank_loan,2023-10-07 17:04:10.516433,True
19899,KS StateBank,3887,First National Bank,33685.33371568164,interbank_loan,2024-01-10 17:04:10.516461,True
17964,State Bank of Southern Utah,26620,Reading Co-operative Bank,111846.14172828192,interbank_loan,2024-02-12 17:04:10.516547,True
17964,State Bank of Southern Utah,90208,Pentucket  Bank,64068.30028253834,interbank_loan,2023-12-23 17:04:10.516575,True
34885,Susser Bank,18012,Bank of New Hampshire,105372.70117788295,interbank_loan,2025-08-30 17:04:10.516659,True
34885,Susser Bank,34805,Mission Bank,111549.08842899876,interbank_loan,2024-06-23 17:04:10.516688,True
19531,Machias Savings Bank,9888,The Dime Bank,21502.74600259926,interbank_loan,2025-04-19 17:04:10.516773,True
19531,Machias Savings Bank,28808,"BankFinancial, National Association",58599.97532604925,interbank_loan,2025-04-26 17:04:10.516802,True
19531,Machias Savings Bank,30401,Penn Community Bank,233828.970627286,interbank_loan,2023-08-11 17:04:10.516831,True
19531,Machias Savings Bank,57742,MainStreet Bank,138561.1975690808,interbank_loan,2024-03-18 17:04:10.516859,True
57716,United Business Bank,57944,Open Bank,109352.29285550033,interbank_loan,2023-08-26 17:04:10.516947,True
57716,United Business Bank,14587,University Bank,106752.33458475395,interbank_loan,2024-12-19 17:04:10.516975,True
57716,United Business Bank,34068,Thomasville National Bank,64687.12889357371,interbank_loan,2024-02-25 17:04:10.517004,True
57716,United Business Bank,34888,Parke Bank,142442.2276988783,interbank_loan,2024-02-13 17:04:10.517032,True
57716,United Business Bank,7493,The Ephrata National Bank,219362.607122974,interbank_loan,2024-09-07 17:04:10.517061,True
33005,FCB Banks,4857,First United Bank & Trust,64509.07097100381,interbank_loan,2022-11-23 17:04:10.517147,True
33005,FCB Banks,20161,Citizens Bank of Las Cruces,97298.37802820774,interbank_loan,2025-02-04 17:04:10.517175,True
33005,FCB Banks,34562,ENCORE BANK,117755.55283220165,interbank_loan,2023-04-10 17:04:10.517203,True
33005,FCB Banks,3276,"Austin Bank, Texas National Association",162860.71748974203,interbank_loan,2025-02-20 17:04:10.517231,True
33005,FCB Banks,6862,Chesapeake Bank,35665.044275300395,interbank_loan,2025-08-24 17:04:10.517259,True
7799,Citizens & Northern Bank,58239,Providence Bank,65957.26190895565,interbank_loan,2023-06-20 17:04:10.517344,True
7799,Citizens & Northern Bank,1487,First Farmers and Merchants Bank,60164.09889534748,interbank_loan,2023-04-21 17:04:10.517373,True
7799,Citizens & Northern Bank,34980,Red River Bank,79990.80721302023,interbank_loan,2025-02-18 17:04:10.517400,True
7799,Citizens & Northern Bank,6862,Chesapeake Bank,126613.51332829232,interbank_loan,2024-02-13 17:04:10.517428,True
12944,Orange Bank & Trust Company,21956,Montecito Bank & Trust,124069.25789987831,interbank_loan,2025-01-08 17:04:10.517514,True
12944,Orange Bank & Trust Company,57044,"California Bank of Commerce, National Association",275409.2533506646,interbank_loan,2023-10-17 17:04:10.517542,True
12944,Orange Bank & Trust Company,9100,Pilot Grove Savings Bank,103494.27607581744,interbank_loan,2024-03-03 17:04:10.517570,True
12944,Orange Bank & Trust Company,23275,Plumas Bank,17585.172861055802,interbank_loan,2023-05-30 17:04:10.517598,True
12944,Orange Bank & Trust Company,8889,Midwest Regional Bank,73160.422283635,interbank_loan,2025-05-19 17:04:10.517626,True
12944,Orange Bank & Trust Company,33216,Northrim Bank,292814.3134343572,interbank_loan,2023-02-02 17:04:10.517654,True
12944,Orange Bank & Trust Company,26444,Everett Co-operative Bank,25303.467849127763,interbank_loan,2023-01-15 17:04:10.517682,True
58057,Tradition Capital Bank,3108,"Legend Bank, N.A.",106487.37238929239,interbank_loan,2025-07-07 17:04:10.517767,True
58057,Tradition Capital Bank,32718,Helm Bank USA,39352.17835754731,interbank_loan,2025-04-09 17:04:10.517796,True
4789,Emprise Bank,18609,American Bank of Commerce,144289.0063920556,interbank_loan,2023-07-13 17:04:10.517894,True
4789,Emprise Bank,22876,Southwest Missouri Bank,44824.60768907739,interbank_loan,2023-01-02 17:04:10.517923,True
4789,Emprise Bank,17749,Bath Savings Institution,93000.38093388209,interbank_loan,2023-10-27 17:04:10.517951,True
4789,Emprise Bank,30076,"Spencer Savings Bank, SLA",247133.93373670854,interbank_loan,2024-07-16 17:04:10.517980,True
4789,Emprise Bank,27074,State Bank of Texas,39057.974015756845,interbank_loan,2024-09-17 17:04:10.518009,True
57071,Georgia Banking Company,23041,Bank of the Pacific,37769.506070706826,interbank_loan,2024-09-08 17:04:10.518095,True
57071,Georgia Banking Company,58675,Hanover Community Bank,136965.3676239665,interbank_loan,2023-04-24 17:04:10.518123,True
57071,Georgia Banking Company,26299,Pacific National Bank,108512.50352933523,interbank_loan,2024-05-29 17:04:10.518151,True
57449,Medallion Bank,24387,"Industrial and Commercial Bank of China USA, National Association",167075.2027491242,interbank_loan,2023-12-04 17:04:10.518236,True
57701,"Beverly Bank & Trust Company, National Association",26517,Cape & Coast Bank,113272.61289726385,interbank_loan,2023-05-19 17:04:10.518321,True
57701,"Beverly Bank & Trust Company, National Association",30303,Maspeth Federal Savings and Loan Association,194720.58786925982,interbank_loan,2022-12-24 17:04:10.518350,True
57701,"Beverly Bank & Trust Company, National Association",3869,Anstaff Bank,111794.20759097024,interbank_loan,2023-01-28 17:04:10.518378,True
