filer_cik,filing_date,issuer_name,cusip,value,shares,relationship_type,is_synthetic
0001364742,2024-05-04,Company_0001321655,33666765,59690546.97297683,6974244,institutional_holding,True
0000315066,2024-12-06,Company_0001094517,19597899,450804671.0951109,1173268,institutional_holding,True
0001364742,2024-03-09,Company_0001594805,23312044,942374743.8453673,981669,institutional_holding,True
0000315066,2024-02-11,Company_0000789019,17111431,72427045.44700786,3238551,institutional_holding,True
0001364742,2024-07-06,Company_0001403161,51375975,474845323.39321226,1319753,institutional_holding,True
0000315066,2024-04-16,Company_0000318154,57954429,445155031.471451,9986254,institutional_holding,True
0000315066,2024-06-09,Company_0001973239,33579588,541805603.1798043,9812409,institutional_holding,True
0000315066,2024-05-02,Company_0000731766,14956077,891445098.6564808,5207340,institutional_holding,True
0000315066,2024-11-23,Company_0001318605,66988073,337946210.1868792,7067251,institutional_holding,True
0000315066,2024-01-19,Company_0000200406,85567450,777293961.721459,5946202,institutional_holding,True
0001067983,2024-06-25,Company_0000753308,81258555,475057026.124304,2395359,institutional_holding,True
0001364742,2024-01-01,Company_0001413329,71611099,80038266.48008467,5177532,institutional_holding,True
0001067983,2024-12-08,Company_0001737806,84309157,479654166.43943155,1138133,institutional_holding,True
0001067983,2024-10-02,Company_0001018724,19648882,618427590.0906355,3539447,institutional_holding,True
0001067983,2024-09-28,Company_0001744489,16550424,193390923.93769738,3292908,institutional_holding,True
0001364742,2024-03-13,Company_0001045810,39471826,587927666.1374935,2396671,institutional_holding,True
0001067983,2024-09-16,Company_0001035267,21753778,348197224.59341687,4423949,institutional_holding,True
0001364742,2024-07-09,Company_0001000184,13293334,298049570.35977083,4273575,institutional_holding,True
0000315066,2024-06-06,Company_0002012383,26504381,736424234.6404173,1165450,institutional_holding,True
0001364742,2024-02-06,Company_0001321655,23036455,814712858.584286,2350238,institutional_holding,True
0001364742,2024-07-05,Company_0000937966,71588286,19172900.83214724,4437589,institutional_holding,True
0000315066,2024-02-05,Company_0000858877,65368566,700172304.9929128,8412425,institutional_holding,True
0001067983,2024-05-08,Company_0000059478,68310891,86005336.18804094,6909145,institutional_holding,True
0000315066,2024-08-13,Company_0001018724,82600154,621689463.0476168,1679840,institutional_holding,True
0000315066,2024-12-05,Company_0001751008,35105471,649514249.0678922,9180588,institutional_holding,True
0001364742,2024-08-08,Company_0001403161,82544833,521034699.8553095,5022355,institutional_holding,True
0000315066,2024-12-27,Company_0000104169,11972795,773242924.6951623,3414645,institutional_holding,True
0001067983,2024-12-23,Company_0001577552,68145010,1381483.9229533663,3286880,institutional_holding,True
0000315066,2024-06-02,Company_0000316709,47841366,25380163.571998,7338123,institutional_holding,True
0001364742,2024-12-02,Company_0000063908,69993022,844138592.7877845,3756841,institutional_holding,True
0001364742,2024-02-12,Company_0001283699,80556419,109280413.81477575,6511673,institutional_holding,True
0001067983,2024-06-27,Company_0001067983,95699737,903044113.5907395,4401427,institutional_holding,True
0001067983,2024-03-27,Company_0001114448,65507522,911114840.4186233,4055160,institutional_holding,True
0001067983,2024-12-06,Company_0001035267,56252358,125435406.7805479,2212247,institutional_holding,True
0000315066,2024-05-10,Company_0000707549,60186667,399442816.7420923,7827098,institutional_holding,True
0001364742,2024-05-28,Company_0000891478,19813559,245352317.70839223,8236281,institutional_holding,True
0001067983,2024-10-16,Company_0000354950,26289532,355134976.0795337,9920448,institutional_holding,True
0001067983,2024-05-16,Company_0000895421,89914873,684357304.6970414,1283844,institutional_holding,True
0000315066,2024-08-19,Company_0001596532,70592867,275399870.1174645,8622730,institutional_holding,True
0000315066,2024-10-24,Company_0000200406,96631436,594457577.355326,6912040,institutional_holding,True
0000315066,2024-11-28,Company_0000732712,89348251,590072921.980659,7197239,institutional_holding,True
0000315066,2024-11-26,Company_0000109198,44610588,713446358.6377362,6162561,institutional_holding,True
0000315066,2024-12-09,Company_0001000275,31969147,379678553.61865956,3475809,institutional_holding,True
0000315066,2024-04-20,Company_0000077476,62477213,114393177.40993395,3796371,institutional_holding,True
0001364742,2024-12-26,Company_0001065280,47002128,157944188.75132805,1996085,institutional_holding,True
0001067983,2024-02-18,Company_0001321655,29458962,40763684.973324485,8841812,institutional_holding,True
0000315066,2024-12-11,Company_0000884394,40357007,866400452.3817177,86567,institutional_holding,True
0001067983,2024-03-14,Company_0001596532,29622630,678506602.6854666,261258,institutional_holding,True
0000315066,2024-02-23,Company_0000831001,17118239,973993007.7444346,4786987,institutional_holding,True
0001067983,2024-09-24,Company_0000891478,57589475,398126933.6049828,9330926,institutional_holding,True
0001364742,2024-05-17,Company_0001341439,96690603,569140565.2290968,4294554,institutional_holding,True
0001067983,2024-12-10,Company_0000753308,30008317,562349115.3661379,4744767,institutional_holding,True
0001364742,2024-11-03,Company_0000909832,65625359,115594456.23363283,7093910,institutional_holding,True
0000315066,2024-06-14,Company_0000109198,24689383,900463715.2819743,8364376,institutional_holding,True
0001364742,2024-05-20,Company_0000034088,96832493,876144104.3911066,1119566,institutional_holding,True
0001364742,2024-03-09,Company_0001996810,44101190,810863119.4046998,6698486,institutional_holding,True
0001364742,2024-07-11,Company_0001577552,63555135,130527651.50018452,212777,institutional_holding,True
0001364742,2024-07-28,Company_0001089113,50694613,817383116.3066093,5948168,institutional_holding,True
0001067983,2024-06-17,Company_0000789019,47050206,403961945.26611495,2301491,institutional_holding,True
0001067983,2024-01-02,Company_0000104169,25281427,636419000.2707438,6221938,institutional_holding,True
0001364742,2024-02-18,Company_0000063908,97244863,455733722.92325306,1848796,institutional_holding,True
0001067983,2024-10-01,Company_0000885725,83742366,159743250.59484798,130526,institutional_holding,True
0001364742,2024-12-16,Company_0000097476,75446157,595813468.0646826,5578013,institutional_holding,True
0001364742,2024-04-01,Company_0000006951,97813648,406406061.2309222,4004910,institutional_holding,True
0001364742,2024-03-16,Company_0000093410,54312738,238574529.89321434,438108,institutional_holding,True
0000315066,2024-06-25,Company_0001045810,27523877,498482584.41359675,4247428,institutional_holding,True
0001067983,2024-02-13,Company_0000217410,53055267,886707584.4344858,5536597,institutional_holding,True
0001364742,2024-06-13,Company_0000072971,60972996,888995392.3614159,2315899,institutional_holding,True
0000315066,2024-11-02,Company_0000097476,63592192,709114068.2925211,8057844,institutional_holding,True
0000315066,2024-04-15,Company_0001652044,42595356,698745172.0071069,2331160,institutional_holding,True
0001067983,2024-01-20,Company_0000097745,11871619,614024847.5330627,2714793,institutional_holding,True
0000315066,2024-06-15,Company_0000723125,43598987,7330124.202213421,2331110,institutional_holding,True
0001364742,2024-07-09,Company_0000097476,29447734,773221985.3838185,6432426,institutional_holding,True
0001067983,2024-01-21,Company_0000320193,64758258,763263500.7266178,8443405,institutional_holding,True
0001067983,2024-09-17,Company_0001321655,23321982,114620570.65891883,7143812,institutional_holding,True
0000315066,2024-08-08,Company_0001114448,13706735,900633825.9205512,9352411,institutional_holding,True
0001067983,2024-03-08,Company_0001467373,83599564,151797747.47178409,1976454,institutional_holding,True
0000315066,2024-08-13,Company_0000884394,73280811,273057498.64336145,314177,institutional_holding,True
0000315066,2024-01-04,Company_0000063908,42453853,892803745.5764747,6821226,institutional_holding,True
0000315066,2024-09-15,Company_0000789019,36894517,504404099.9777662,5542638,institutional_holding,True
0001067983,2024-01-22,Company_0000318154,52509333,403005919.3902248,5050675,institutional_holding,True
0001067983,2024-12-23,Company_0000789019,30375623,572944416.9425589,4576789,institutional_holding,True
0001364742,2024-02-28,Company_0000006951,99638403,403794697.9399793,4124286,institutional_holding,True
0001364742,2024-06-28,Company_0000831001,34440155,808268200.6197518,6370076,institutional_holding,True
0001067983,2024-02-04,Company_0000320193,15961418,489806339.0228175,746241,institutional_holding,True
0000315066,2024-12-15,Company_0000884394,19173631,449146380.4006694,4495384,institutional_holding,True
0000315066,2024-02-02,Company_0000097745,18138944,288302686.7031476,48649,institutional_holding,True
0001067983,2024-05-07,Company_0001000184,21983967,321512684.8948275,2231438,institutional_holding,True
0000315066,2024-07-16,Company_0001144967,97021349,487371314.70930004,7859451,institutional_holding,True
0001364742,2024-10-23,Company_0000217410,87319599,470337858.69796216,8089476,institutional_holding,True
0000315066,2024-07-03,Company_0000012927,77867843,839156751.9228084,1260455,institutional_holding,True
0001067983,2024-05-08,Company_0001108524,21636939,676762399.5852462,5339497,institutional_holding,True
0001364742,2024-07-21,Company_0001114448,62826122,515696666.80926466,6488729,institutional_holding,True
0001067983,2024-03-15,Company_0000707549,55479993,622894563.9672611,9486818,institutional_holding,True
0000315066,2024-08-15,Company_0001108524,18249182,376304385.07995045,9656149,institutional_holding,True
0001067983,2024-06-09,Company_0000097476,76117345,464659519.45995593,3908304,institutional_holding,True
0001067983,2024-08-06,Company_0000064040,70186590,161823964.59524867,8436205,institutional_holding,True
0001067983,2024-10-12,Company_0001094517,65475287,747548534.091921,545838,institutional_holding,True
0000315066,2024-10-01,Company_0000109198,63166832,550893223.3942822,6017385,institutional_holding,True
0001364742,2024-12-02,Company_0000937966,73883441,350642937.7424472,7448132,institutional_holding,True
0001364742,2024-08-26,Company_0001075531,34138822,999054217.2074186,7115848,institutional_holding,True
0000315066,2024-08-22,Company_0001114448,59499255,854005428.874438,3499751,institutional_holding,True
0000315066,2024-06-07,Company_0000732717,16120871,411890986.5476393,2386633,institutional_holding,True
0000315066,2024-08-05,Company_0000077476,45081694,796471882.3402159,5731575,institutional_holding,True
0001067983,2024-04-18,Company_0001596532,43576238,645319574.2531339,2517741,institutional_holding,True
0000315066,2024-12-17,Company_0001737806,15908775,484397533.311776,3925501,institutional_holding,True
0001067983,2024-08-22,Company_0001737806,73945146,559485855.4256487,5048848,institutional_holding,True
0000315066,2024-03-16,Company_0001751008,86283861,190160349.73758096,8640758,institutional_holding,True
0001364742,2024-02-25,Company_0001141391,49532289,746351320.7651048,5293951,institutional_holding,True
0001364742,2024-04-19,Company_0002070829,31326512,903444332.4405645,2109369,institutional_holding,True
0000315066,2024-02-27,Company_0000901832,15133819,140396530.5141462,3135749,institutional_holding,True
0001067983,2024-12-08,Company_0000313838,19920106,23044038.942888997,4620152,institutional_holding,True
0001067983,2024-11-07,Company_0000217410,64715712,905621758.7148938,683036,institutional_holding,True
0001364742,2024-03-03,Company_0001075531,63079862,987530916.9454106,5039076,institutional_holding,True
0000315066,2024-12-02,Company_0001318605,54465268,431796090.4120703,2522950,institutional_holding,True
0000315066,2024-07-02,Company_0000104169,27506734,178895624.92805842,286406,institutional_holding,True
0001364742,2024-06-12,Company_0001094517,84672481,995191743.6903003,1132059,institutional_holding,True
0001364742,2024-02-05,Company_0000034088,95553100,536817721.3349617,9196132,institutional_holding,True
0001364742,2024-08-03,Company_0000811809,37501085,333745685.29952025,8346405,institutional_holding,True
0000315066,2024-12-19,Company_0001283699,34991945,13836340.210530031,7777137,institutional_holding,True
0001364742,2024-02-25,Company_0001306965,59838132,70982449.34589796,2402419,institutional_holding,True
0001067983,2024-08-24,Company_0000109198,95114619,114854797.06002662,4703151,institutional_holding,True
0000315066,2024-08-01,Company_0002012383,85790513,896751374.538989,9612386,institutional_holding,True
0001067983,2024-09-24,Company_0001596532,73641995,729418610.3889973,1300657,institutional_holding,True
0000315066,2024-02-13,Company_0000316709,51815788,191124018.3301353,7126101,institutional_holding,True
0000315066,2024-07-06,Company_0001108524,66060160,170564882.73147306,2732811,institutional_holding,True
0000315066,2024-07-05,Company_0000109198,29926587,816833325.6617326,6810545,institutional_holding,True
0001364742,2024-11-17,Company_0001737806,41216826,562601914.6240436,4942302,institutional_holding,True
0001364742,2024-03-11,Company_0001373715,33270219,889872812.595707,4615994,institutional_holding,True
0001364742,2024-06-24,Company_0001067983,84267040,362175017.59264165,7035498,institutional_holding,True
0000315066,2024-01-17,Company_0000006951,93825909,304897101.6428741,936155,institutional_holding,True
0000315066,2024-06-22,Company_0000077476,43257343,964582891.2303853,7777932,institutional_holding,True
0001364742,2024-12-08,Company_0000021344,34317033,841912584.6436663,4338312,institutional_holding,True
0001067983,2024-12-09,Company_0000051143,63104229,140022565.2610059,7955844,institutional_holding,True
0001364742,2024-04-26,Company_0000051143,42937980,987510084.5837501,6979086,institutional_holding,True
0001364742,2024-11-23,Company_0001075531,75545277,248771899.78686675,9962919,institutional_holding,True
0000315066,2024-11-28,Company_0000072971,32157725,286237093.70983046,6594551,institutional_holding,True
0000315066,2024-08-19,Company_0001000275,27749185,134471671.8078039,1468698,institutional_holding,True
0001067983,2024-03-15,Company_0001089113,27683667,795810417.416871,3929270,institutional_holding,True
0001364742,2024-04-18,Company_0000896878,68366938,255755159.66181272,7915125,institutional_holding,True
0000315066,2024-12-27,Company_0001141391,49160035,627263435.4618677,7370391,institutional_holding,True
0001364742,2024-10-25,Company_0000858877,35702098,402345469.1947325,8536156,institutional_holding,True
0001364742,2024-09-03,Company_0000891478,37048781,570133872.4245926,491855,institutional_holding,True
0000315066,2024-12-20,Company_0001108524,98358589,680840331.824124,3356027,institutional_holding,True
0001364742,2024-01-04,Company_0001283699,96408065,821799600.6307651,7848710,institutional_holding,True
0000315066,2024-01-22,Company_0001045810,70910237,925396010.8785087,3452673,institutional_holding,True
0000315066,2024-12-19,Company_0001413329,90288360,120961960.73908299,9634314,institutional_holding,True
0000315066,2024-11-16,Company_0001737806,32306774,245626881.34222838,3822094,institutional_holding,True
0000315066,2024-08-20,Company_0001089113,71344839,58877721.44253092,1239485,institutional_holding,True
0000315066,2024-09-27,Company_0001108524,91112363,673196807.6973583,2040206,institutional_holding,True
0001067983,2024-08-24,Company_0000886982,79551812,125913530.30534372,1731563,institutional_holding,True
0000315066,2024-12-28,Company_0002012383,11757803,970310241.4776629,7091696,institutional_holding,True
0000315066,2024-02-06,Company_0001577552,31198528,416142766.1199517,9603148,institutional_holding,True
0001364742,2024-11-25,Company_0000093410,38515930,351716567.21547735,3481419,institutional_holding,True
0001067983,2024-01-05,Company_0000895421,93463112,427091633.65500724,7714833,institutional_holding,True
0001067983,2024-09-02,Company_0000310764,61147562,960586652.5372168,6361887,institutional_holding,True
0001067983,2024-12-07,Company_0001373715,83947072,924472288.941127,7263996,institutional_holding,True
0000315066,2024-06-19,Company_0001551152,61393129,962800568.6423414,8698246,institutional_holding,True
0000315066,2024-08-08,Company_0000064040,29121922,454152435.81953126,8778827,institutional_holding,True
0001364742,2024-01-07,Company_0001318605,27149930,103338633.53233401,3853642,institutional_holding,True
0000315066,2024-11-19,Company_0001744489,56213261,191797180.57455963,4369989,institutional_holding,True
0000315066,2024-11-23,Company_0000021344,55244336,266584621.9142969,7977045,institutional_holding,True
0001067983,2024-01-25,Company_0000018230,29694325,318057253.41460294,5659374,institutional_holding,True
0000315066,2024-04-03,Company_0000040545,81390179,968925522.9887795,2199587,institutional_holding,True
0001364742,2024-09-10,Company_0000732712,41177852,160297939.8036837,632591,institutional_holding,True
0001067983,2024-07-28,Company_0001089113,56815192,841125187.0356696,5710809,institutional_holding,True
0001364742,2024-11-21,Company_0001551152,56080157,347925485.3900167,4174872,institutional_holding,True
0001067983,2024-02-25,Company_0001283699,68851636,434160330.42324865,4056954,institutional_holding,True
0000315066,2024-06-15,Company_0000310158,19638966,161461196.14911655,8466106,institutional_holding,True
0001067983,2024-08-20,Company_0000072971,86732893,357018280.81238633,4897820,institutional_holding,True
0000315066,2024-02-12,Company_0000001800,91546817,425698443.2549672,9121994,institutional_holding,True
0001067983,2024-09-24,Company_0000886982,80938619,154700725.9430936,2150637,institutional_holding,True
0001067983,2024-08-01,Company_0000858877,23935458,471139594.98350465,7167922,institutional_holding,True
0000315066,2024-06-01,Company_0000310158,27772273,649888473.6438469,6552478,institutional_holding,True
0001067983,2024-12-17,Company_0001000275,67285074,189112698.01726833,6905793,institutional_holding,True
0000315066,2024-01-07,Company_0000004962,44995971,339444453.7674592,8509332,institutional_holding,True
0001364742,2024-11-16,Company_0001393818,43531963,443701900.3093872,1203408,institutional_holding,True
0000315066,2024-10-13,Company_0000019617,63217016,991412417.0199293,2220060,institutional_holding,True
0000315066,2024-06-15,Company_0000885725,70167141,934049568.1777549,4031714,institutional_holding,True
0001067983,2024-05-10,Company_0000077476,59305866,722080480.3650428,8052013,institutional_holding,True
0000315066,2024-02-20,Company_0000320193,21639872,994478082.1694579,841997,institutional_holding,True
0000315066,2024-04-18,Company_0000707549,25691469,267597984.6499796,2435589,institutional_holding,True
0001067983,2024-07-24,Company_0001018724,25789178,532433750.9745171,7753306,institutional_holding,True
0001364742,2024-08-09,Company_0002012383,76302066,552145048.2540746,4796625,institutional_holding,True
0001067983,2024-12-14,Company_0001467373,38870584,804798139.6246518,7119304,institutional_holding,True
0000315066,2024-07-22,Company_0001035267,18870772,307795803.5194411,8667457,institutional_holding,True
0001364742,2024-09-21,Company_0001996810,33337676,477132564.56024784,2812355,institutional_holding,True
0001364742,2024-05-04,Company_0001326801,63243035,826394411.4658511,7732312,institutional_holding,True
0001067983,2024-08-26,Company_0000067088,39253085,774095330.470032,4928999,institutional_holding,True
0001364742,2024-12-01,Company_0000811809,39101551,3048365.48086116,6626042,institutional_holding,True
0000315066,2024-04-07,Company_0001000275,25032108,742757125.3210096,2495722,institutional_holding,True
0001364742,2024-03-27,Company_0001094517,41389128,672219124.4374914,522135,institutional_holding,True
0001364742,2024-08-16,Company_0001594805,38557271,725085048.2082329,9827474,institutional_holding,True
0001364742,2024-11-12,Company_0000109198,82454352,431443501.3203977,3488109,institutional_holding,True
0001067983,2024-08-14,Company_0001551152,81657784,822246982.6575758,6216061,institutional_holding,True
0000315066,2024-11-05,Company_0000707549,30107593,833792300.6370231,5593533,institutional_holding,True
0000315066,2024-12-22,Company_0000012927,18466328,456498368.38853955,6431014,institutional_holding,True
0000315066,2024-09-05,Company_0000789019,47441005,371476780.5167845,211675,institutional_holding,True
0000315066,2024-07-12,Company_0000070858,32304923,870325699.0732329,1789803,institutional_holding,True
0001067983,2024-03-22,Company_0000310158,93239381,488119679.57904756,7736035,institutional_holding,True
0001067983,2024-02-06,Company_0000040545,41084338,922772818.1263839,853108,institutional_holding,True
0001067983,2024-07-12,Company_0000104169,21585541,103320277.30627067,1090506,institutional_holding,True
0001067983,2024-08-14,Company_0000723125,33452580,437950931.36474216,1860157,institutional_holding,True
0001067983,2024-12-07,Company_0000217410,41062722,139172094.69718048,2921568,institutional_holding,True
0001364742,2024-04-12,Company_0000858877,84751566,48657741.60342682,7689723,institutional_holding,True
0001364742,2024-05-11,Company_0000051143,87400776,58330762.35766031,4683431,institutional_holding,True
0000315066,2024-01-26,Company_0000946770,98343185,864598444.8144678,2750641,institutional_holding,True
0000315066,2024-05-20,Company_0000796343,94075107,973569828.2795945,2354046,institutional_holding,True
0000315066,2024-02-10,Company_0001467373,10289950,807732644.845066,5234544,institutional_holding,True
0000315066,2024-02-20,Company_0000732712,27964389,437463544.0454534,2105114,institutional_holding,True
0001067983,2024-09-07,Company_0001000275,58644733,287733989.0311015,1596841,institutional_holding,True
0001364742,2024-11-06,Company_0001744489,46464636,119634717.60199593,7416492,institutional_holding,True
0000315066,2024-09-24,Company_0000217410,45792573,905307358.5850598,6816357,institutional_holding,True
0001067983,2024-04-05,Company_0001577552,17057623,676898096.1131656,993176,institutional_holding,True
0000315066,2024-04-16,Company_0000019617,81693199,890860957.5542656,2312862,institutional_holding,True
0001067983,2024-08-27,Company_0000063908,82096643,277372311.64851403,3380365,institutional_holding,True
0001364742,2024-07-21,Company_0000320193,42461279,872363367.7396618,6383465,institutional_holding,True
0001364742,2024-02-11,Company_0001283699,72301871,235985518.34193602,429665,institutional_holding,True
0001364742,2024-09-23,Company_0001326801,93776556,589702114.0021342,4698548,institutional_holding,True
0001364742,2024-08-27,Company_0001543151,14875767,212886450.39995798,9893119,institutional_holding,True
0001364742,2024-03-27,Company_0000018230,64334376,837084373.684937,10892,institutional_holding,True
0001067983,2024-01-22,Company_0001594805,14386007,570024585.9552553,1715535,institutional_holding,True
0001067983,2024-12-25,Company_0000109198,57636718,699599930.8961987,3093360,institutional_holding,True
0001364742,2024-11-16,Company_0000732717,58076122,418590457.7740815,206729,institutional_holding,True
0001067983,2024-06-03,Company_0001596532,93171892,990197635.6257935,1395532,institutional_holding,True
0001067983,2024-10-12,Company_0000064040,34993162,139723209.57578948,4104294,institutional_holding,True
0001067983,2024-11-15,Company_0001065280,31838786,373295546.42475575,7961438,institutional_holding,True
0001067983,2024-07-01,Company_0001321655,43352105,341787140.81201875,5261128,institutional_holding,True
0000315066,2024-12-20,Company_0001306965,92035477,617857532.3705909,7588232,institutional_holding,True
0000315066,2024-05-09,Company_0000811809,90325966,144730519.414404,7764000,institutional_holding,True
0001364742,2024-08-20,Company_0001321655,96621099,77822740.11418183,6062553,institutional_holding,True
0001364742,2024-10-28,Company_0001393818,62731505,579132164.2043772,8942508,institutional_holding,True
0001067983,2024-12-26,Company_0000064040,26151475,812514357.4807686,5953293,institutional_holding,True
0001364742,2024-10-04,Company_0000200406,49700771,913079570.5556611,729188,institutional_holding,True
0000315066,2024-04-02,Company_0001000184,16374828,922267191.7119213,9868122,institutional_holding,True
0000315066,2024-07-21,Company_0000006951,24585664,929457320.4807036,2988645,institutional_holding,True
0000315066,2024-04-01,Company_0000097476,47886925,516801866.0106208,3077920,institutional_holding,True
0001364742,2024-02-15,Company_0000310158,62557164,32336196.58182744,4736170,institutional_holding,True
0001364742,2024-07-07,Company_0000707549,72935755,125803223.46210258,932111,institutional_holding,True
0001364742,2024-07-23,Company_0001306965,56123141,202398345.95773375,7128275,institutional_holding,True
0001067983,2024-05-27,Company_0000012927,62901212,520752106.87645906,4732445,institutional_holding,True
0000315066,2024-03-07,Company_0000895421,67511836,481305726.17123955,7575277,institutional_holding,True
0000315066,2024-08-22,Company_0000063908,23905033,823766008.437559,4879133,institutional_holding,True
0001364742,2024-03-21,Company_0000732717,50391339,215215129.3989141,3789801,institutional_holding,True
0000315066,2024-10-16,Company_0001737806,38832893,390466115.28308755,1004240,institutional_holding,True
0000315066,2024-09-28,Company_0000804328,47778480,462775228.4579258,2230189,institutional_holding,True
0001067983,2024-12-03,Company_0001467373,44458962,784529050.560321,3684501,institutional_holding,True
0001364742,2024-12-24,Company_0001744489,85159946,708684518.90982,5867548,institutional_holding,True
0001067983,2024-06-17,Company_0000316709,48807346,84663779.9069824,314036,institutional_holding,True
0001067983,2024-05-19,Company_0001094517,13693994,333132847.61211807,5467752,institutional_holding,True
0001364742,2024-07-03,Company_0000901832,18195338,531296756.29976416,3956502,institutional_holding,True
0001067983,2024-01-15,Company_0000804328,10772737,627850176.7878299,4383926,institutional_holding,True
0001067983,2024-08-27,Company_0001393818,63509861,922933175.3071368,4882670,institutional_holding,True
0000315066,2024-05-27,Company_0000937966,77716210,330040001.7949641,9174645,institutional_holding,True
0001067983,2024-01-25,Company_0000077476,46933763,24784253.82663062,8846777,institutional_holding,True
0000315066,2024-01-16,Company_0000012927,19981969,552723672.2757701,7676223,institutional_holding,True
0000315066,2024-01-20,Company_0000097745,71476381,600522245.1077288,1983079,institutional_holding,True
0000315066,2024-09-10,Company_0000072971,22241903,986299237.1796101,7247595,institutional_holding,True
0001364742,2024-12-12,Company_0001067839,88076318,740234107.456608,8371166,institutional_holding,True
0001364742,2024-08-05,Company_0001035267,36021907,249207381.97084954,5554315,institutional_holding,True
0000315066,2024-05-03,Company_0001341439,38138647,581994624.5550128,9164404,institutional_holding,True
0001364742,2024-09-24,Company_0000104169,76526281,992812302.1973093,4798397,institutional_holding,True
0001067983,2024-04-11,Company_0000316709,29798803,766618166.2509534,4656019,institutional_holding,True
0000315066,2024-01-15,Company_0000886982,95200681,506572016.0410362,2229303,institutional_holding,True
0001067983,2024-06-21,Company_0000019617,65417332,349422453.54440683,4677722,institutional_holding,True
0001067983,2024-01-14,Company_0001089113,95521537,814651991.1615233,8352641,institutional_holding,True
0001067983,2024-11-15,Company_0000896878,80261831,406634460.6390255,6769807,institutional_holding,True
0000315066,2024-08-27,Company_0000858877,31979233,765803213.6273786,6319742,institutional_holding,True
0001067983,2024-04-06,Company_0001551152,47026712,962393546.2089915,6421706,institutional_holding,True
0000315066,2024-10-16,Company_0000796343,48923432,522877644.71460325,2632447,institutional_holding,True
0001067983,2024-04-17,Company_0000707549,35221715,797016357.6350847,3940224,institutional_holding,True
0001067983,2024-10-01,Company_0001108524,63696666,990978050.7792492,3549827,institutional_holding,True
0001067983,2024-07-17,Company_0000067088,15068433,879041843.6319159,1514643,institutional_holding,True
0001364742,2024-06-18,Company_0000072971,59126128,176452986.948809,4226146,institutional_holding,True
0001067983,2024-01-25,Company_0000097476,41883940,179382208.12709305,3583578,institutional_holding,True
0001067983,2024-02-12,Company_0000811809,15607253,724543390.5552307,6454643,institutional_holding,True
0001067983,2024-04-16,Company_0001321655,38400487,94787037.66035451,2423003,institutional_holding,True
0000315066,2024-03-23,Company_0000080424,67366107,641379857.7700033,4907503,institutional_holding,True
0000315066,2024-12-10,Company_0001018724,96458398,117534996.20647447,7806874,institutional_holding,True
0001067983,2024-06-15,Company_0000895421,73188374,825828977.53839,5700178,institutional_holding,True
0000315066,2024-09-18,Company_0001000275,71980487,237124596.99638897,7044489,institutional_holding,True
0001067983,2024-03-21,Company_0000109198,49001464,21773867.149330616,5939743,institutional_holding,True
0001364742,2024-07-19,Company_0000804328,62421802,621734026.5340779,3583977,institutional_holding,True
0001067983,2024-02-16,Company_0000891478,45395416,526695888.19086546,6920110,institutional_holding,True
0001364742,2024-09-28,Company_0001283699,92192779,441527383.42257744,8849400,institutional_holding,True
0000315066,2024-06-10,Company_0000040545,13814837,951146491.7675322,1344261,institutional_holding,True
0001067983,2024-01-09,Company_0000707549,13458595,546183987.9814478,5055376,institutional_holding,True
0001364742,2024-12-21,Company_0000353278,44575854,955236084.7191948,2265299,institutional_holding,True
0001364742,2024-07-15,Company_0000732717,34101136,300032468.4401731,3376688,institutional_holding,True
0001364742,2024-07-23,Company_0000070858,76607544,423252750.19846725,4152833,institutional_holding,True
0001067983,2024-09-04,Company_0000886982,45122471,673200801.3611583,4430268,institutional_holding,True
0001364742,2024-12-23,Company_0000891478,57600800,105553271.87772688,9845038,institutional_holding,True
0001364742,2024-12-26,Company_0000040545,89188794,495605197.79146993,7322989,institutional_holding,True
0000315066,2024-02-13,Company_0000885725,45545056,47480473.7619841,6605181,institutional_holding,True
0001067983,2024-01-18,Company_0000731766,78241344,181763132.2552286,9693015,institutional_holding,True
0001067983,2024-08-04,Company_0001144967,67833668,76376030.8934454,1541058,institutional_holding,True
0000315066,2024-12-20,Company_0001707925,51699914,382796612.2048602,8605971,institutional_holding,True
0000315066,2024-07-11,Company_0000820313,57792136,545972002.0073023,6365973,institutional_holding,True
0001067983,2024-07-16,Company_0000895421,57027003,30296858.812542375,878867,institutional_holding,True
0000315066,2024-09-24,Company_0000067088,73632905,984739483.198574,5162736,institutional_holding,True
0001364742,2024-07-05,Company_0001341439,23504816,655859330.2805933,3101396,institutional_holding,True
0001067983,2024-07-08,Company_0000909832,98989223,992577088.8366767,4867058,institutional_holding,True
0001067983,2024-07-25,Company_0000019617,32905015,342652652.95108545,2006920,institutional_holding,True
0000315066,2024-02-12,Company_0001393818,94158964,643871433.0406427,4925205,institutional_holding,True
0000315066,2024-09-20,Company_0000077476,13068295,711976522.8249266,3143618,institutional_holding,True
0001364742,2024-10-13,Company_0001373715,41541194,657644388.2705512,9826660,institutional_holding,True
0001364742,2024-07-12,Company_0001141391,87248390,927725297.9178134,104247,institutional_holding,True
0001364742,2024-01-09,Company_0000093410,39662572,529272991.3751164,1731648,institutional_holding,True
0000315066,2024-09-27,Company_0000354950,67518659,567687512.478448,202611,institutional_holding,True
0000315066,2024-10-17,Company_0001551152,33490836,991044131.2598971,7391463,institutional_holding,True
0001067983,2024-10-21,Company_0001089113,71217200,139042005.62958264,8693402,institutional_holding,True
